return_id,user_id,order_id,return_rate_30d,return_rate_90d,avg_order_value,time_since_signup_days,return_to_purchase_gap_days,category_return_concentration,order_value,refund_amount,is_fraud
ret_5b43422a1f,user_a231ad0174,order_3c203316d7,0.3333,0.5,9082.05,285,3,0.8333,2295.83,2045.29,False
ret_1b400047f8,user_a231ad0174,order_86adc87e99,0.4167,0.4167,9082.05,18,10,0.8333,3357.58,3254.06,False
ret_79d11bf56c,user_a231ad0174,order_430672a4ec,0.5,0.4167,9082.05,46,27,0.8333,3752.99,3376.93,False
ret_10df8c30c6,user_abc7acfd7b,order_3e56fff2eb,0.5,0.5,28416.36,42,13,0.5,2332.72,2044.61,False
ret_63eef283ba,user_eb14b0b575,order_ae8f0c36ea,0.2857,0.2857,19125.49,5,0,0.5714,58328.24,53449.28,False
ret_15d1e7d1a0,user_eb14b0b575,order_540f20ae94,0.2857,0.2857,19125.49,5,0,0.5714,8162.09,7131.16,False
ret_4e340c2fad,user_cfdac02e4d,order_b982602ff3,0.2857,0.2857,24185.32,20,6,0.8571,1991.74,1855.84,False
ret_6f0e7a32d2,user_cfdac02e4d,order_0cdeb36af6,0.5,0.2857,24185.32,45,23,0.8571,13357.08,12416.75,False
ret_99b27a097b,user_b298f6b020,order_857415b144,1.0,1.0,10703.6,514,24,0.4545,1094.2,928.94,False
ret_a41c4a7aef,user_b298f6b020,order_8e2c5d6a55,0.6667,0.4,10703.6,411,5,0.4545,1607.33,1369.33,False
ret_f47e395fa3,user_2a31eb8481,order_7b17269f0f,0.3333,0.3333,5113.94,29,11,0.5,526.16,494.82,False
ret_2021f79447,user_2a31eb8481,order_e2dbea2deb,0.5,0.3333,5113.94,43,19,0.5,3524.76,2897.53,False
ret_cc8d558252,user_acbf154173,order_256b9e2516,0.3333,0.25,7015.21,57,28,0.5,4927.85,4454.53,False
ret_440e79ed91,user_575ee7a86e,order_b32e5415eb,0.2857,0.25,9166.17,113,26,0.4167,3946.72,3559.55,False
ret_946dd7a094,user_575ee7a86e,order_77be48793d,0.25,0.2,9166.17,425,12,0.4167,4631.48,4554.81,False
ret_a4b236de9c,user_7be6e558d4,order_3341273aaa,0.25,0.25,9510.73,95,12,0.5833,4538.56,4013.89,False
ret_9864878fda,user_7be6e558d4,order_963a4af3cd,0.2,0.25,9510.73,154,13,0.5833,3059.38,2851.01,False
ret_d58c56f77c,user_7be6e558d4,order_f19fe75311,0.1429,0.125,9510.73,285,28,0.5833,1353.16,1292.64,False
ret_31e8978e39,user_a7dc3a5869,order_3dc41e9c58,0.75,0.75,2769.63,15,8,0.5,3166.37,2535.89,False
ret_705f9990ec,user_a7dc3a5869,order_ec4fa327a9,2.0,0.75,2769.63,55,30,0.5,813.35,651.93,False
ret_c7f15a4f88,user_a7dc3a5869,order_e0e2ba40f2,0.75,0.75,2769.63,28,24,0.5,5551.34,5376.33,False
ret_fd9b173348,user_2f77b91256,order_8a3ceede31,0.25,0.25,2576.11,25,5,0.5,1077.22,1016.1,False
ret_4a35c58bb5,user_6bbe3c4c3e,order_bd83e7c2c2,1.0,0.25,4247.65,114,23,0.7778,3550.15,3100.45,False
ret_264e1ea9e2,user_6bbe3c4c3e,order_2b6bcfae5b,0.2222,0.2222,4247.65,16,3,0.7778,2294.42,2184.4,False
ret_2d319690dd,user_26a71b6cab,order_a8f3601648,1.0,1.0,12995.39,21,3,0.5,21405.35,18823.72,False
ret_8d5bde7943,user_26a71b6cab,order_8595e93c71,1.0,1.0,12995.39,3,2,0.5,4585.43,3791.74,False
ret_dfa6f5bca6,user_761179726e,order_6ac19e63bf,0.5,0.3333,6545.5,71,10,0.3333,1800.6,1684.92,False
ret_c3053096fb,user_761179726e,order_fd6e4f8cf4,1.0,1.0,6545.5,489,7,0.3333,22773.08,18635.75,False
ret_d62e51e280,user_fc47577adf,order_054bb210e7,0.5,0.5,9098.26,500,5,0.5,677.29,608.95,False
ret_e689bc447a,user_fc47577adf,order_9660b1dc25,0.4,0.4,9098.26,152,8,0.5,3499.43,3023.7,False
ret_44ef706716,user_1263c7dfb8,order_e2b80c88bf,0.3333,0.3333,17836.13,566,11,0.4,2495.15,2267.47,False
ret_c208cffe41,user_07f7abbbd0,order_f310bd89aa,0.25,0.1667,19527.7,48,27,0.5,678.89,660.31,False
ret_119c718104,user_6101f4347d,order_d5ef9dd5a0,0.5,0.2,11981.04,55,30,0.6,3778.13,3200.97,False
ret_8cbd5cce57,user_b5141f4dc2,order_1c488a9327,1.0,1.0,21755.91,524,23,0.5,1247.48,1148.55,False
ret_ddfcff6c9c,user_a1e270a139,order_249406770a,0.25,0.25,8253.35,345,9,0.6667,724.05,692.99,False
ret_6d42e1d2b2,user_a1e270a139,order_28cf51408e,0.2727,0.25,8253.35,42,26,0.6667,559.37,529.7,False
ret_1acbd5d0fd,user_a1e270a139,order_233036d5c8,0.25,0.25,8253.35,364,22,0.6667,1315.21,1304.96,False
ret_78d31fc84a,user_be01899af6,order_9c266be1a2,0.2,0.2,13064.69,129,30,0.6,2431.12,2116.62,False
ret_adee0278bc,user_7059b3296a,order_b86b543b0c,0.4444,0.4,12428.74,202,18,0.5,1597.35,1573.51,False
ret_11613b71fc,user_7059b3296a,order_c4431aa237,0.2857,0.2857,12428.74,314,2,0.5,607.01,567.75,False
ret_22c8f35e8b,user_7059b3296a,order_2fb3a2bb01,0.5,0.5,12428.74,603,11,0.5,768.08,618.02,False
ret_6451f1ca92,user_7059b3296a,order_45033437ad,0.5,0.4,12428.74,221,7,0.5,32856.68,28542.06,False
ret_9cbfca06e2,user_7059b3296a,order_02e193c040,0.4167,0.4167,12428.74,25,5,0.5,55480.98,47036.78,False
ret_118ab03e8e,user_fbc34a8439,order_14ba6e6617,0.5,0.25,9393.17,365,20,0.5833,1544.68,1523.95,False
ret_35b6d1325a,user_fbc34a8439,order_718e02f496,0.3333,0.3333,9393.17,157,27,0.5833,3495.03,3097.64,False
ret_e6155751f3,user_fbc34a8439,order_107272fe06,0.3333,0.3333,9393.17,27,20,0.5833,2108.66,1939.0,False
ret_4a8c8d9cf2,user_fbc34a8439,order_65a9d15ddd,0.3333,0.3333,9393.17,33,25,0.5833,2409.42,2031.29,False
ret_1b03e216c0,user_28e5874b51,order_478ef81cfe,0.25,0.2,12550.47,347,21,0.6,47555.13,46183.2,False
ret_9ccd86f60a,user_28e5874b51,order_1202085468,0.2,0.2,12550.47,22,22,0.6,1990.56,1965.13,False
ret_80797a2d95,user_52a5c334e7,order_2471ad69f8,0.5,0.4545,7973.27,36,29,0.6364,3407.91,2892.35,False
ret_d58dface19,user_52a5c334e7,order_b4e3154ad8,0.4545,0.4545,7973.27,19,9,0.6364,748.81,655.25,False
ret_a9e18d71d3,user_52a5c334e7,order_b785a11a9a,0.625,0.4545,7973.27,43,22,0.6364,4006.0,3642.98,False
ret_8129a537ab,user_52a5c334e7,order_06162600f6,0.2,0.8,7973.27,114,25,0.6364,4013.92,3652.81,False
ret_3f5dad9288,user_52a5c334e7,order_d4c94aba06,0.625,0.4545,7973.27,46,25,0.6364,3581.8,3346.92,False
ret_d63e24256d,user_f7271602a5,order_14b84f5285,0.2,0.2,21598.5,23,5,0.6,540.67,441.27,False
ret_336d90b588,user_1c99683049,order_f23d4cdda5,0.1818,0.1818,10853.84,21,2,0.6364,2022.94,1685.46,False
ret_588635243a,user_1c99683049,order_9356c39fcd,0.1818,0.1818,10853.84,28,4,0.6364,1105.12,929.36,False
ret_b3d83fd561,user_dfb642b616,order_0a3bac677c,0.5556,0.4545,9352.1,44,15,0.6364,2797.31,2333.15,False
ret_03575d11b3,user_dfb642b616,order_0d99a5b651,0.5,0.4545,9352.1,35,18,0.6364,308.07,253.49,False
ret_283e5f1402,user_dfb642b616,order_f193238bf2,1.0,1.0,9352.1,203,27,0.6364,1521.56,1363.46,False
ret_f2c454f611,user_dfb642b616,order_deeeb37155,0.5556,0.4545,9352.1,39,20,0.6364,759.43,675.71,False
ret_fa8950aca7,user_dfb642b616,order_c404d41e8f,0.4545,0.4545,9352.1,29,28,0.6364,789.86,653.19,False
ret_35bc56c6e3,user_f5e219ea39,order_a45c367a7e,0.3333,0.2857,18753.25,39,14,0.4286,2716.32,2291.44,False
ret_fdc04248fd,user_f5e219ea39,order_c10f7122dc,0.3333,0.2857,18753.25,37,27,0.4286,57538.99,56291.97,False
ret_632e904d57,user_03b2298a6d,order_43139910ef,0.2,0.2,4773.98,30,23,0.4,11960.95,11008.98,False
ret_d2089c4a0b,user_12eb316552,order_8230305c44,0.2,0.2,12227.26,28,24,0.4,888.13,860.25,False
ret_dfcdb8749e,user_2647587f44,order_3dab0a4810,1.0,0.5,13373.44,158,13,0.5,25537.33,21541.39,False
ret_c7263f184d,user_2647587f44,order_81d2f080da,0.6667,0.5,13373.44,43,25,0.5,2939.0,2822.02,False
ret_98bafd7287,user_3c5edf00f5,order_25562effa4,0.2857,0.1667,12705.16,47,20,0.5,45456.98,44660.23,False
ret_244211e404,user_3c5edf00f5,order_3e16e31b10,0.2857,0.1667,12705.16,47,17,0.5,12914.58,11737.49,False
ret_8d9fbb179b,user_8a3b1f23f2,order_0246e01ac5,0.6667,0.6667,22783.9,396,13,0.5,1961.55,1694.59,False
ret_fd62b34f6e,user_8a3b1f23f2,order_c3267d6c0b,0.6667,0.6667,22783.9,407,6,0.5,1340.97,1137.64,False
ret_228d19963b,user_23aa4efe45,order_a1702684bf,0.5,0.5,10986.73,460,20,0.5,35051.15,33600.38,False
ret_ae60fe590e,user_23aa4efe45,order_4c82a52891,0.5,0.5,10986.73,52,13,0.5,4256.44,3766.64,False
ret_9093a351d3,user_4fdbf3c166,order_c7e79d3c2a,0.4,0.3333,15459.74,195,19,0.4167,37061.46,32813.62,False
ret_bbff0e9bf6,user_4fdbf3c166,order_ab6d45ea0a,0.4286,0.25,15459.74,64,15,0.4167,47010.67,38780.05,False
ret_f58572ac50,user_4fdbf3c166,order_a6126e32fe,0.3333,0.3333,15459.74,189,25,0.4167,774.47,711.26,False
ret_b15c7f0aac,user_fe7ab0c81f,order_caf00e884b,0.25,0.375,14914.67,159,24,0.5556,3653.58,3292.01,False
ret_b85fcb4a47,user_fe7ab0c81f,order_653219d072,0.3333,0.3333,14914.67,96,29,0.5556,3914.23,3632.14,False
ret_0136d2bae1,user_fe7ab0c81f,order_ead2873da5,0.2857,0.375,14914.67,174,29,0.5556,4781.29,4758.73,False
ret_a1af2257fc,user_e7f76e0646,order_ca39504f3c,0.5,0.5,2559.51,285,5,0.6,1898.9,1644.61,False
ret_7942dfee94,user_e7f76e0646,order_934cc0e022,0.4,0.4,2559.51,18,13,0.6,3663.54,3571.62,False
ret_c113d981e0,user_a923be2b92,order_6978ceb99d,0.2,0.2,14193.32,19,7,0.5,2644.07,2320.06,False
ret_9ac2a2e20c,user_a923be2b92,order_e093ca721c,1.0,1.0,14193.32,632,10,0.5,4279.54,4005.65,False
ret_8904e917ee,user_4d01aee7f7,order_d00460a07d,0.2,0.2,2753.57,36,8,0.8,685.13,677.04,False
ret_4c416fb8c4,user_57a182048e,order_cdae839e6a,0.6667,0.6667,2564.7,490,20,0.8,2568.63,2283.59,False
ret_beaf04db1a,user_57a182048e,order_596583a9b8,1.0,1.0,2564.7,596,20,0.8,612.6,562.17,False
ret_94f5f174d7,user_57a182048e,order_bf47749541,0.75,0.75,2564.7,326,28,0.8,4399.59,3764.08,False
ret_6ac039995a,user_f5a394f42b,order_c79bcc4d28,0.4,0.4,4900.72,169,20,0.6,3851.89,3612.64,False
ret_2481a83073,user_f5a394f42b,order_ac0d6a1510,0.4,0.3333,4900.72,166,14,0.6,4810.9,3922.33,False
ret_e3f8196008,user_b727556297,order_7103d50de7,0.5,0.4,15937.36,150,3,0.4444,23393.89,19727.04,False
ret_9c1eb96c9d,user_b727556297,order_1134fd5900,0.3333,0.3333,15937.36,20,15,0.4444,1312.16,1242.15,False
ret_fa67a5cf35,user_b727556297,order_840f8cb406,0.5,0.5,15937.36,491,10,0.4444,4587.21,4463.12,False
ret_1e37fd829d,user_9602468995,order_ee7b91aceb,0.1667,0.1667,10696.13,2,0,0.5,1417.04,1398.81,False
ret_b0e50bd641,user_532394b822,order_c7ffd0bad1,0.3333,0.3333,20594.52,18,9,0.5556,48913.06,47603.64,False
ret_6d825f8143,user_532394b822,order_60f0f25b84,0.5,0.5,20594.52,280,20,0.5556,4134.43,4032.15,False
ret_e1eec48c62,user_532394b822,order_808bc8d32d,1.0,0.5,20594.52,342,11,0.5556,43555.65,36192.46,False
ret_aca14173e1,user_25cea4929e,order_19c104d1aa,0.5,0.5,2177.05,48,25,1.0,970.89,949.18,False
ret_20a68a1fa3,user_ce025631db,order_829a82c2b4,0.3333,0.3333,3134.42,12,7,1.0,4675.42,4330.77,False
ret_d6f1d4e784,user_d9580cc8e2,order_ed09c8a0e7,0.3333,0.25,11911.28,56,26,0.75,10550.35,9196.98,False
ret_1fc65e5567,user_8ba45c3713,order_9e5d15b790,0.5714,0.5714,6716.47,21,13,0.7143,2264.64,2110.19,False
ret_79bc2e6d05,user_8ba45c3713,order_9875f5dcd4,0.6667,0.5714,6716.47,40,30,0.7143,921.96,763.02,False
ret_976409c763,user_8ba45c3713,order_cbec7cdc0e,0.5714,0.5714,6716.47,29,4,0.7143,4284.49,4112.57,False
ret_787ca2acd4,user_8ba45c3713,order_5c85429893,0.5714,0.5714,6716.47,25,9,0.7143,2816.7,2524.89,False
ret_23b3e865c7,user_2a347bafc6,order_db8f46299d,0.1818,0.1818,7845.12,37,9,0.5455,4486.58,4104.8,False
ret_4602bb6899,user_2a347bafc6,order_535766e440,1.0,0.5,7845.12,485,1,0.5455,2914.35,2539.81,False
ret_e42c42bea5,user_7b2544147b,order_486972a563,0.5,0.3333,12841.92,454,2,0.5,2005.9,1639.17,False
ret_1b83c4b9dc,user_7b2544147b,order_23a92c70b8,0.2222,0.2,12841.92,79,9,0.5,2111.86,1750.56,False
ret_41c3ae5fca,user_edb7921e44,order_07c3316484,0.3333,0.3333,8853.4,227,24,0.6,3623.71,3074.36,False
ret_3a45672890,user_6bd524eb4d,order_8963674896,0.3333,0.25,2409.94,305,22,0.8,1006.49,819.64,False
ret_accd57abe3,user_6bd524eb4d,order_bab174172d,0.4,0.4,2409.94,212,8,0.8,4364.64,3790.78,False
ret_b530758cbe,user_5981d5b0e0,order_9eb12b3322,1.0,1.0,10261.69,632,1,0.5,1243.7,1110.63,False
ret_76fb6b353f,user_156f11be10,order_b99599d230,0.0909,0.0909,13884.15,24,2,0.4545,30355.11,27043.09,False
ret_bd0d0bcd57,user_f16a52298b,order_2114ab09ca,1.0,0.6667,789.87,45,16,0.6667,712.08,671.1,False
ret_51bad75b11,user_f16a52298b,order_a4c3f9ca32,1.0,0.6667,789.87,50,23,0.6667,912.12,778.59,False
ret_2397d99a28,user_9f94426581,order_6bd20675b2,0.3333,0.3333,8432.48,25,4,0.5,731.97,671.3,False
ret_6df505e544,user_9f94426581,order_27afd3901d,0.5,0.3333,8432.48,47,25,0.5,613.35,583.76,False
ret_0bc044e94b,user_9f94426581,order_3d48958654,1.0,0.5,8432.48,153,22,0.5,4002.82,3857.9,False
ret_2d1811c31e,user_9f94426581,order_b1d7797c49,0.3333,0.3333,8432.48,29,17,0.5,2779.61,2277.92,False
ret_caaa282b74,user_2bfb62dadf,order_36beb4cd65,0.6667,0.6667,9026.68,617,16,0.4,2037.36,1987.83,False
ret_e6cad63d72,user_2bfb62dadf,order_f7fddeb9fa,1.0,0.6667,9026.68,642,15,0.4,625.56,547.64,False
ret_0ec6fbc488,user_2bfb62dadf,order_33c39f83ff,0.75,0.75,9026.68,514,14,0.4,2850.02,2652.92,False
ret_6c2ea45597,user_6c84008bcb,order_f1a757409c,0.6667,0.625,3855.4,42,18,0.5,1953.06,1617.99,False
ret_85308cf11d,user_6c84008bcb,order_5e42692b71,0.8333,0.625,3855.4,34,9,0.5,3567.79,2979.21,False
ret_e4e0c882d2,user_6c84008bcb,order_6e63a87000,0.625,0.625,3855.4,9,8,0.5,2449.43,2271.9,False
ret_739932a84d,user_6c84008bcb,order_dd5e96e3bb,1.0,0.625,3855.4,52,26,0.5,1842.66,1475.4,False
ret_bb447f57a9,user_6c84008bcb,order_980ea0d386,1.0,1.0,3855.4,289,23,0.5,9156.2,8258.97,False
ret_580bfe122c,user_b56ae00500,order_f5d2222c47,0.1818,0.1818,6981.73,14,8,0.7273,2765.69,2400.0,False
ret_5c4f0d4b71,user_b56ae00500,order_a9a3ee88e4,0.25,0.2,6981.73,146,30,0.7273,616.99,608.7,False
ret_4bc37a2086,user_0272561b9d,order_4b97578e57,0.2222,0.2222,9432.65,43,18,0.5556,4793.76,4104.33,False
ret_edfdb8a74e,user_0272561b9d,order_769931bed5,0.25,0.1667,9432.65,150,12,0.5556,3110.65,2729.29,False
ret_16f876141c,user_873bdfb354,order_a59c501e71,0.4,0.25,6096.46,37,19,0.5,1502.7,1481.38,False
ret_43e8cfcd8b,user_873bdfb354,order_c2e96e4ccb,0.25,0.25,6096.46,15,13,0.5,3854.43,3711.35,False
ret_325733532d,user_9df159e5dc,order_7f8cee5e31,1.0,1.0,11193.9,380,12,0.8333,4255.9,3702.69,False
ret_57e7e7d11c,user_9df159e5dc,order_bf6927f6af,0.5,0.5,11193.9,25,15,0.8333,4486.02,3956.85,False
ret_976fc4c0c4,user_9df159e5dc,order_3acfa6cd8e,0.5,0.5,11193.9,79,26,0.8333,2654.94,2139.81,False
ret_99d5a06f73,user_875dcaf994,order_65f0efd9e4,1.0,0.3333,15748.97,530,10,0.4,3554.31,3246.78,False
ret_9c73bd7b04,user_875dcaf994,order_d3ce3e2b41,0.3,0.3,15748.97,28,2,0.4,29374.57,24550.08,False
ret_8f1299352d,user_875dcaf994,order_b276912122,0.3,0.3,15748.97,24,22,0.4,4218.65,3509.25,False
ret_001a05ed16,user_36274d1717,order_2806c7dfae,0.5,0.3333,7096.38,621,2,0.7778,1740.99,1669.83,False
ret_2d980e2e56,user_0174598ce9,order_f6cc9bf1d4,1.0,0.3333,14067.16,53,5,0.6667,699.28,608.43,False
ret_96853ace32,user_5b55c32d8d,order_cfdad636fc,0.4286,0.4286,3973.57,24,6,0.8571,1520.8,1512.77,False
ret_12dc589564,user_5b55c32d8d,order_82082271d3,0.5,0.4286,3973.57,55,26,0.8571,4841.0,4325.67,False
ret_52cbb1f8ba,user_5b55c32d8d,order_43fff8a216,0.4286,0.4286,3973.57,11,5,0.8571,1952.21,1696.79,False
ret_8476137108,user_83fcbdd55c,order_8c37596ab2,0.25,0.2222,15054.08,95,30,0.4444,1875.72,1700.88,False
ret_e5becaa30b,user_83fcbdd55c,order_b5d0fbfd2b,0.5,0.5,15054.08,504,23,0.4444,51381.76,44746.7,False
ret_dfbc8df9cc,user_88d6db2e73,order_e45fce840d,0.5,0.5,2647.64,15,11,0.75,2146.85,1781.16,False
ret_b0e8642572,user_88d6db2e73,order_68c6bc9406,1.0,1.0,2647.64,221,6,0.75,3922.14,3448.35,False
ret_ef4ae2af01,user_351ed53afa,order_0ef88ed39a,0.25,0.25,23191.63,31,7,0.5,50375.72,41743.84,False
ret_66e6ca2522,user_351ed53afa,order_75419320fe,0.3333,0.25,23191.63,50,21,0.5,2377.65,1928.56,False
ret_128ee80f3a,user_99d9ba8b62,order_fae6987f62,0.3333,0.3333,13218.38,623,16,0.5,3463.96,3157.7,False
ret_ca24020cb1,user_99d9ba8b62,order_a906c5e02e,0.2,0.2,13218.38,24,6,0.5,4341.52,3605.66,False
ret_32031a462e,user_825d65c5dd,order_28c7dff3ff,0.25,0.2,10249.56,540,9,0.5,3171.79,3128.4,False
ret_666b5852d7,user_07957260f8,order_3ac81bf294,0.4286,0.25,13727.29,46,29,0.4167,746.31,655.37,False
ret_c856d1c2ca,user_07957260f8,order_bd799ec3fb,0.25,0.25,13727.29,28,27,0.4167,26502.58,24833.19,False
ret_63b2995d91,user_07957260f8,order_c538252c41,0.5,0.5,13727.29,137,12,0.4167,36385.92,33676.7,False
ret_40e1c67eab,user_b43eb13aa7,order_7c91f14af3,0.4286,0.375,6709.86,136,21,0.6,654.24,556.8,False
ret_9c11c2adfc,user_b43eb13aa7,order_09598aa08d,0.5,0.5,6709.86,310,2,0.6,3509.44,3470.01,False
ret_98379370c3,user_b43eb13aa7,order_b84db9e070,1.0,0.5,6709.86,605,18,0.6,2389.89,2073.29,False
ret_194bb3a29f,user_b43eb13aa7,order_1569f5822f,0.4,0.4,6709.86,34,10,0.6,1504.74,1310.42,False
ret_e08684abe5,user_e70fd3b9d6,order_fce3410cb5,0.5,0.5,8596.2,18,12,0.7,3316.18,3286.54,False
ret_7ac15ee727,user_e70fd3b9d6,order_9167a16ed5,1.0,0.5,8596.2,279,2,0.7,10499.88,10493.13,False
ret_9fd716df50,user_e70fd3b9d6,order_846c03536d,0.8333,0.5,8596.2,37,24,0.7,2881.65,2720.23,False
ret_62e319e1a4,user_e70fd3b9d6,order_440c30362d,0.5,0.5,8596.2,30,26,0.7,2963.78,2841.41,False
ret_a0c085df72,user_e70fd3b9d6,order_b782d69b57,0.75,0.5,8596.2,64,22,0.7,965.73,784.06,False
ret_a76c6ae855,user_f658f53b50,order_9e876bcc72,0.3636,0.3636,9992.56,27,12,0.7273,4962.15,4047.94,False
ret_6dfee5d388,user_f658f53b50,order_6a4f04d3cd,0.3,0.3636,9992.56,87,17,0.7273,2243.69,2176.76,False
ret_c637b44bb5,user_f658f53b50,order_de931206b8,0.25,0.25,9992.56,222,14,0.7273,3225.36,2839.96,False
ret_7aab075363,user_f658f53b50,order_ee99f5f81d,0.1667,0.1667,9992.56,322,21,0.7273,4534.88,4184.98,False
ret_dc9755de20,user_1dc1b9e85c,order_9c5cd1e6a3,0.1111,0.1111,2924.76,16,2,0.5556,883.71,745.93,False
ret_0651798f1b,user_de84f1b4f2,order_863073b0a9,0.3333,0.2857,8859.89,146,26,0.5714,3362.81,3233.17,False
ret_4058dea862,user_de84f1b4f2,order_6e452a08fc,0.25,0.4,8859.89,217,11,0.5714,673.49,627.88,False
ret_918a8c2d6d,user_3beb4c9e32,order_6744c8287f,0.5,0.3333,16723.4,216,8,0.6364,4741.56,4168.94,False
ret_1f56d43346,user_3beb4c9e32,order_19fe5a2be6,0.5714,0.3636,16723.4,67,9,0.6364,43065.1,38248.81,False
ret_1d55cad25c,user_3beb4c9e32,order_af6888e6c3,0.5714,0.3636,16723.4,67,21,0.6364,4171.19,3867.65,False
ret_2c82fea83c,user_3beb4c9e32,order_2cd6cc8f0a,0.5,0.3636,16723.4,43,26,0.6364,794.15,652.24,False
ret_4b8cd51168,user_86b8f99d6b,order_c7506bff89,0.5,0.5,9903.36,174,22,0.8333,964.69,899.47,False
ret_f2e9f61424,user_86b8f99d6b,order_cde7c7f3e7,0.5,0.5,9903.36,28,19,0.8333,917.72,915.08,False
ret_d2924b60b0,user_86b8f99d6b,order_62025f9d11,0.5,0.5,9903.36,17,7,0.8333,4872.82,4606.66,False
ret_b1a01a3e76,user_5cd2486348,order_c03b25bbcb,0.1429,0.125,18382.82,41,22,0.5,2686.99,2192.69,False
ret_d91a03e6f7,user_c9649ac9d7,order_d799b2e10b,0.3333,0.2222,15805.91,34,4,0.5556,1660.65,1492.52,False
ret_16524bc158,user_c9649ac9d7,order_e4b9bda43a,0.2222,0.2222,15805.91,26,5,0.5556,13206.6,10899.26,False
ret_dbb85c91b6,user_59e6c6141e,order_ee4772570c,0.1,0.1,17927.45,7,5,0.5,3028.68,2538.19,False
ret_91b7e9b1c4,user_702d4ec80c,order_70231d58ce,0.3333,0.3333,4926.95,363,7,0.5,2657.68,2142.42,False
ret_717c28b7e2,user_702d4ec80c,order_da0e962000,0.5,0.4,4926.95,159,17,0.5,3697.18,3474.92,False
ret_a1f5db6581,user_acdc839e29,order_4db0f9bad2,1.0,1.0,17193.2,366,23,0.6667,26933.15,21651.47,False
ret_caab176b89,user_acdc839e29,order_e13a981193,1.0,1.0,17193.2,401,4,0.6667,20922.33,19325.72,False
ret_e51b04b5b0,user_65d8bfc2ce,order_d691da6550,0.3636,0.3636,3554.24,20,1,0.7273,1057.86,913.54,False
ret_1f2ff266aa,user_65d8bfc2ce,order_f2fa5b162e,0.3636,0.3636,3554.24,26,24,0.7273,1753.02,1673.38,False
ret_25ac205f22,user_65d8bfc2ce,order_0998ff4a46,0.3333,0.3333,3554.24,186,8,0.7273,2589.38,2432.11,False
ret_8bc2808bd5,user_65d8bfc2ce,order_352ca4db7f,0.3636,0.3636,3554.24,30,27,0.7273,1981.39,1802.37,False
ret_c6bca306af,user_be06b3bdd3,order_f80ddd984c,0.1667,0.1429,3042.6,31,11,0.7143,2946.06,2790.77,False
ret_a545d163e1,user_4c151e9b90,order_7724b14640,0.5,0.5,14283.57,499,12,0.4444,58988.16,54968.68,False
ret_00f1ff2803,user_4c151e9b90,order_7ddd2bab08,0.2222,0.2222,14283.57,32,17,0.4444,2250.75,2086.72,False
ret_25b2dbbc3f,user_739a7561a2,order_34f3b8777a,0.5,0.5,8965.93,159,17,0.3636,35193.5,31917.7,False
ret_12742684fd,user_739a7561a2,order_e745c0c71b,0.5,0.6667,8965.93,127,7,0.3636,4347.82,4100.43,False
ret_6ef6cdf061,user_739a7561a2,order_40258fcec4,0.4444,0.3636,8965.93,44,29,0.3636,14932.16,12510.43,False
ret_fd6c908169,user_739a7561a2,order_c0648e3718,0.3333,0.3333,8965.93,290,25,0.3636,2646.28,2139.9,False
ret_f8ad76724b,user_28cdf0a342,order_111cde8e9d,0.3333,0.2,18154.49,416,5,0.5556,1375.53,1349.77,False
ret_4cb1fcb46e,user_93b63bef9b,order_04728ced63,0.1429,0.125,2063.46,42,15,0.75,1116.04,976.43,False
ret_8d111e80bb,user_0ffbdc6f07,order_4a0eea57d6,0.25,0.25,1037.58,36,30,1.0,832.49,728.92,False
ret_9f729e688c,user_6cbb9b603d,order_95af6d43f1,0.5,0.3333,11890.52,275,17,0.3636,3616.75,2937.74,False
ret_3274c80e4a,user_6cbb9b603d,order_cd51e3bff6,0.1818,0.1818,11890.52,29,15,0.3636,1478.84,1191.01,False
ret_d4639c01c1,user_598fc8919f,order_6a7e7d07dc,0.25,0.1667,9827.88,182,14,0.5455,3581.21,3563.33,False
ret_9b11a44d4b,user_598fc8919f,order_61633793b6,0.3636,0.3636,9827.88,20,3,0.5455,3217.69,3005.12,False
ret_13601da529,user_598fc8919f,order_e212657655,0.4444,0.3636,9827.88,44,30,0.5455,34257.54,33083.72,False
ret_a92a50cd0e,user_598fc8919f,order_fa17fe162e,0.4,0.3636,9827.88,42,6,0.5455,4542.85,3645.02,False
ret_4d232b235e,user_1d8aebe094,order_9c5f7da081,0.2222,0.2222,12588.28,22,3,0.3333,4953.91,4363.86,False
ret_8bd256079b,user_1d8aebe094,order_524e2086f4,0.3333,0.2222,12588.28,47,26,0.3333,17603.76,16853.5,False
ret_611d496b63,user_f01f9f92dc,order_b844beb325,0.1818,0.1818,17275.35,24,15,0.8182,3950.7,3742.61,False
ret_560ed4bb36,user_f01f9f92dc,order_2c522e2af9,0.125,0.1818,17275.35,56,23,0.8182,37691.87,34058.96,False
ret_236e84c86b,user_6cf1835e03,order_244c989f1b,0.25,0.125,16921.65,51,5,0.375,2800.75,2711.29,False
ret_b3572457b8,user_1d5123e82d,order_e0ac2b9ef1,0.5,0.5,12640.8,8,3,0.5,4266.49,4095.66,False
ret_88472dc69e,user_1d5123e82d,order_956216999c,0.5,0.5,12640.8,27,18,0.5,38872.9,37686.78,False
ret_707be12ea5,user_515c63cba3,order_eb331dff01,0.5,0.3333,9381.04,224,30,0.625,1935.27,1670.56,False
ret_299494867d,user_515c63cba3,order_80f1f142ce,0.5,0.5,9381.04,329,5,0.625,842.12,681.18,False
